Id,Name,Mime type,Score,Deleted at,Library reference,Url,Checked on,AlternativeText:2,Contrast:2,HeadingsHigherLevel:3,HeadingsPresence:2,HeadingsSequential:3,HeadingsStartAtOne:3,HtmlBrokenLink:2,HtmlCaption:2,HtmlColorContrast:2,HtmlDefinitionList:3,HtmlEmptyHeading:2,HtmlEmptyTableHeader:2,HtmlHasLang:3,HtmlHeadingOrder:3,HtmlHeadingsPresence:2,HtmlHeadingsStart:2,HtmlImageAlt:2,HtmlImageRedundantAlt:3,HtmlLabel:2,HtmlLinkName:3,HtmlList:3,HtmlObjectAlt:2,HtmlTdHasHeader:2,HtmlTitle:3,ImageContrast:2,ImageDecorative:2,ImageDescription:2,ImageOcr:3,ImageSeizure:1,LanguageCorrect:3,LanguagePresence:3,Ocred:2,Parsable:1,Scanned:1,Security:1,TableHeaders:2,Tagged:2,Title:3
4ZuYAuExt4e8QUsgTzhnfnNi56Gmg7w6galoMFU/fRk=,UConn-Appropriations-Testimony-2.15.23.pdf,application/pdf,0.514445231,2/18/2024 19:12,,,2/25/2023 23:23,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9bZ465yxPz4YSDEzFtmGUrmtXbuMoStiLnc8UmW7OjA=,UConn-Appropriations-Testimony-2.15.23.pdf,application/pdf,0.82241017,,,https://draft-president.media.uconn.edu/wp-content/uploads/sites/3778/2024/01/UConn-Appropriations-Testimony-2.15.23.pdf,3/25/2024 15:16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EU5pj7BhZU3v23Mp9ivQ3REjO1xCpqZHGC4p+6raeiY=,UConn-Commitments_Health-Promoting-University_April-2024.pdf,application/pdf,1,,,https://president.media.uconn.edu/wp-content/uploads/sites/3778/2024/04/UConn-Commitments_Health-Promoting-University_April-2024.pdf,4/21/2024 17:23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tt+Kt5Y433H2VODU65PGfPXKAO6+W1xlkY/zc7a8I3o=,UConn-Health-Appropriations-Testimony-2.15.23.pdf,application/pdf,0.518085803,2/18/2024 19:01,,,2/25/2023 23:24,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
eMozP3cXKDKkdMLQ7QNIW/UyDUWJTdXHSmoQNbXHHh0=,UConn-Health-Appropriations-Testimony-2.15.23.pdf,application/pdf,0.824801656,,,https://draft-president.media.uconn.edu/wp-content/uploads/sites/3778/2024/01/UConn-Health-Appropriations-Testimony-2.15.23.pdf,3/25/2024 15:16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3Jm+VtS1/BEsBH6B+qLlebEdil1ft9HaIwAOxp2BLLU=,UConn-Key-Fact-Sheet-2017.pdf,application/pdf,0.51560356,2/18/2024 19:15,,,3/15/2022 11:34,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TgSkaSIKvP5HO+rZZp0w9cXlBMlvYTbEDE4LpLin698=,UConn-Key-Fact-Sheet-2017.pdf,application/pdf,0.51560356,,,https://draft-president.media.uconn.edu/wp-content/uploads/sites/3778/2024/01/UConn-Key-Fact-Sheet-2017.pdf,3/15/2022 11:34,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Jdr/xeP/dbd9NkbQmUV2lmO4fc9GM6f6KPXBnGLJoUc=,UConn-Reads-Letter.pdf,application/pdf,0.9905,2/18/2024 19:12,,,10/28/2020 6:07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
vLnVsQJniT5uSGzitMptTUMVkfx/lIJ9ZyyaiKGbw7w=,UConn-Reads-Letter.pdf,application/pdf,0.9905,,,https://draft-president.media.uconn.edu/wp-content/uploads/sites/3778/2024/01/UConn-Reads-Letter.pdf,10/28/2020 6:07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
fwDjCG4FiaSjVUYmy1G3Bc10glMU5m3OhWk2j3+MLSM=,UConn-UCH-Budget-Presentation-to-Board-of-Trustees-Financial-Affairs.pdf,application/pdf,0.513687179,,,https://bpir.uconn.edu/wp-content/uploads/sites/3452/2023/06/UConn-UCH-Budget-Presentation-to-Board-of-Trustees-Financial-Affairs.pdf,7/16/2023 11:41,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
CsYl2K8gEumKmMsr30ZpCL6nIR+NDRUE+PIMfTJrYY0=,University of Connecticut Office of the President | Biography,application/x-page,1,2/18/2024 19:26,,,2/5/2024 1:14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LpKPSwFVgOjOByIZu27lwjDj2IxOM4KMGTdNVPcXUEk=,University of Connecticut Office of the President | Communications,application/x-page,0.5,2/2/2021 23:02,,,1/26/2021 19:41,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wlOj8ieyD+sGexlE0KXOcB8t61uZGKrkNWzuWkqvp78=,University of Connecticut Office of the President | Communications Archive,application/x-page,0.5,2/18/2024 19:14,,,2/12/2024 4:54,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4CqQBW/Dmz3Yih5ABDBRp76s7cFguE61qUoKLeDWXvU=,University of Connecticut Office of the President | Employee Recognition Awards,application/x-page,1,2/2/2021 22:56,,,1/26/2021 19:41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/nYwUYZ4iseZczAiqlZaAs2BbepAvya53iUpj7lIzsQ=,University of Connecticut Office of the President | Employee Recognition Awards,application/x-page,1,4/20/2021 23:16,,,2/12/2021 9:39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up/c/n4+s7vzcIeg7zG7zo0GJKAc6budBprxoFGygNA=,University of Connecticut Office of the President | History,application/x-page,1,2/2/2021 22:55,,,1/19/2021 20:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SGoOpUOh9uS8StG3YDP36ZBn2k9XWz3BOfnWhTS9FQE=,University of Connecticut Office of the President | Inaugural Program,application/x-page,1,12/24/2023 20:32,,,12/16/2023 9:12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2KJCd2gj8HPmM64TXyNsn35nbQrg8wMDG9sLQbJ+tmk=,University of Connecticut Office of the President | Inauguration,application/x-page,0.905695029,10/31/2019 21:00,,,10/16/2019 7:07,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QMSz/Y8bAEopcAbOkpDH1DNeZ2JpUky95ZXE/UFnaJI=,University of Connecticut Office of the President | Inauguration,application/x-page,1,12/24/2023 20:34,,,12/16/2023 9:13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uZC2nGU+79rV+G63mLnOBcJUQr5qPdb8bkfRQrjjCXo=,University of Connecticut Office of the President | Inauguration RSVP,application/x-page,1,10/7/2023 11:36,,,9/29/2023 9:55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v1/pS3Wv3FNob0uQHqEtnbmyos0epph0pDWcqG/bEmc=,University of Connecticut Office of the President | Mission,application/x-page,1,2/3/2021 0:43,,,1/19/2021 20:39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yjWEQG2qOgZvzlfwCZUsb/+iKb87S+wliaZN9UNkj5A=,University of Connecticut Office of the President | Staff,application/x-page,1,2/2/2021 23:02,,,1/19/2021 20:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M/Ht0fF5JP4zLvTyC/OGm9fXGDw3rus/Vixk2I+STTY=,University of Connecticut Office of the President | To the University Community: Visual Identity,application/x-page,1,2/18/2024 19:02,,,2/12/2024 5:34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XzG2rxKJcTzqhDUIclTO7Xc5QhOEKGv1lzBi35SbdQI=,University of Connecticut Office of the President | Values,application/x-page,1,2/3/2021 0:41,,,1/19/2021 20:39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FkT1URqdmkYXnobo0aRhSi7g2J/eEO1p4Oxf8JHgkpo=,University of Connecticut Office of the President | Values,application/x-page,1,7/6/2021 20:07,,,6/15/2021 22:32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TnhU3I5TqcawsjrHDUW+V+3ldHarMMY2JdRy9a16MnM=,Victim-Support-Services.pdf,application/pdf,0.597242259,2/18/2024 19:16,,,5/6/2022 21:20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EIXPFmttb82bpHeUrPThbfTUBQk/8QjkSAtCf1RJi8U=,Victim-Support-Services.pdf,application/pdf,0.597242259,,,https://draft-president.media.uconn.edu/wp-content/uploads/sites/3778/2024/01/Victim-Support-Services.pdf,5/6/2022 21:20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OBk8mtd6J2F5ZfTFe1z6PtJq5Rsl4QQPUZs5mz61BN4=,WHCelebration2010.pdf,application/pdf,0,2/18/2024 19:15,,,3/15/2022 11:31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Gd13GRcBTohm8axo8Qp1r9nB/tIjI4ev543AcJRP8HY=,WHCelebration2010.pdf,application/pdf,0,,,https://draft-president.media.uconn.edu/wp-content/uploads/sites/3778/2024/01/WHCelebration2010.pdf,3/15/2022 11:31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
SxUkmT5rayztn4Kqm8xQZLRkV5YZ25nBWWu7WglnhJI=,Week-10-Fall-2023-Semester-Summary.pdf,application/pdf,0.94518211,2/18/2024 19:22,,,12/16/2023 9:13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LXYZCaCPVbZA+lFrvyMc7Xfvx4RKM8v6GZi55ml6zqE=,Week-10-Fall-2023-Semester-Summary.pdf,application/pdf,0.94518211,,,https://draft-president.media.uconn.edu/wp-content/uploads/sites/3778/2024/01/Week-10-Fall-2023-Semester-Summary.pdf,12/16/2023 9:13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
prBabR6QPLkowoMJsxegekZZ9ZfWZD5eRmnEG2c1yH8=,Week-9-Greenhouse-Gas-Data-and-Tracking.pdf.pdf,application/pdf,0.944201829,2/18/2024 19:25,,,12/16/2023 9:15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5uNlmPEbjkujyrpxQLfMVANnRF/7yPktM/RitqgXVsw=,Week-9-Greenhouse-Gas-Data-and-Tracking.pdf.pdf,application/pdf,0.944201829,,,https://draft-president.media.uconn.edu/wp-content/uploads/sites/3778/2024/01/Week-9-Greenhouse-Gas-Data-and-Tracking.pdf.pdf,12/16/2023 9:15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XFxPZkVzuh6iqdykfA8comy/+Y7zbtYSdi+5sVuO42U=,Who-We-Are_select-slides.pdf,application/pdf,0.05,2/18/2024 19:23,,,2/25/2023 23:22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0dhsrEhOCRguNI6vftSl/GOnuU02zsvqdw6Dq8ELp68=,Who-We-Are_select-slides.pdf,application/pdf,0.85562931,,,https://draft-president.media.uconn.edu/wp-content/uploads/sites/3778/2024/01/Who-We-Are_select-slides.pdf,3/25/2024 14:52,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COjZ8Of8ijitxKWOtQ6kuK3bbvbr+x4aHojGIzqDbyY=,Womens-Center-Support-Resources.ppt.pdf,application/pdf,0.921929308,2/18/2024 19:16,,,5/6/2022 21:21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JomnZNhS9yRsqmeE/RZ/Tviu26tZDkLZX/hNsFVE6F8=,Womens-Center-Support-Resources.ppt.pdf,application/pdf,0.921929308,,,https://draft-president.media.uconn.edu/wp-content/uploads/sites/3778/2024/01/Womens-Center-Support-Resources.ppt.pdf,5/6/2022 21:21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a1J5vtAgWFxb7yx5O0uSMm2CBMv9Q4hIpWo72duG2Wo=,agwunobi-andrew-160927b0102-scaled.jpg,image/jpeg,1,2/8/2022 22:17,,,7/6/2021 20:06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cl/Yx3CaH8Vny7JndmHaZuf5zwL/dDD+YZfut4S7fDg=,agwunobi-andrew-20200124-encarnacion-9849-scaled.jpg,image/jpeg,1,2/8/2022 22:15,,,7/6/2021 17:55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5hynnrObOkbB/egDMPSjdXugerp1H/kGeYb/CzZDfXU=,faculty-presentations-program-bios.pdf,application/pdf,0.095942882,10/31/2019 20:57,,,9/25/2019 5:48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
e+QKq6e2gwJkf2dMlVirgI8jx8Ub3Pnc+nDSLIgiSH0=,fall-2021-reentry-communication.pdf,application/pdf,0.5266625,2/18/2024 19:15,,,4/7/2021 2:18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RQzryY43jvSCfZI8LxLbtoKreTeSoikiSrLv0LLeY2Q=,fall-2021-reentry-communication.pdf,application/pdf,0.5266625,,,https://draft-president.media.uconn.edu/wp-content/uploads/sites/3778/2024/01/fall-2021-reentry-communication.pdf,4/7/2021 2:18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6+gNcing5fckqscIZ06FYJO9vZxw8yB8DwLOAKBAaMs=,ltr052411.pdf,application/pdf,0,2/18/2024 19:15,,,3/15/2022 11:34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
lRMXfrv+XohCljnofsVp3eJGzWK3O4q3VFmg+ZONVtg=,ltr052411.pdf,application/pdf,0,,,https://draft-president.media.uconn.edu/wp-content/uploads/sites/3778/2024/02/ltr052411.pdf,3/15/2022 11:34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
vB55jt+sj9XhPoV8OIXhDsw5oouWTjW5NoSeJM7mLvo=,ltr101910.pdf,application/pdf,0,2/18/2024 19:13,,,3/15/2022 11:31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5WdTiIuVz/BRwWUvJ63QiNt8mb1tmh8dItR4NGK87Bo=,ltr101910.pdf,application/pdf,0,,,https://draft-president.media.uconn.edu/wp-content/uploads/sites/3778/2024/02/ltr101910.pdf,3/15/2022 11:31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
baUSFa/PAxEPLS0QvpX2iRxgNwIAAmaZQbmY3eFZIhE=,ltr12909.pdf,application/pdf,0.1165,2/18/2024 19:25,,,3/15/2022 11:32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SoVCkUsThpwHQaKcxxmObLswnW6IO2BbAqMaJd+aDXQ=,par2010.pdf,application/pdf,0.253507628,2/18/2024 19:16,,,3/15/2022 11:33,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
iphrDmws7ofKZ6GrZdlTV6W6GgVRbx1RJi26wsTe034=,par2010.pdf,application/pdf,0.253497081,,,https://draft-president.media.uconn.edu/wp-content/uploads/sites/3778/2024/02/par2010.pdf,2/18/2024 19:24,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
/JPl1VbIMNreZUKoVftj4vWbSxizCtwcHqxyYRbfK5c=,president-covid-spending-policy.pdf,application/pdf,0.05,2/18/2024 19:16,,,6/6/2020 17:16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
YywXynueq1SyDFzx86Zy6ZHLwQss+PVj7KTZDovojDY=,president-covid-spending-policy.pdf,application/pdf,0.05,,,https://draft-president.media.uconn.edu/wp-content/uploads/sites/3778/2024/01/president-covid-spending-policy.pdf,6/6/2020 17:16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
Ti7VsBgrH5cMMT/BG3WpfnWEjhOsFRU46gr89WDxsvM=,prez-mhogan-msg-community-jasperhoward.pdf,application/pdf,0.0975,2/18/2024 19:15,,,3/15/2022 11:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
yTaVAbUejqbVNWsOifoo6+SxFrnGeVPlyfEhwr0X+Wo=,prez-mhogan-msg-community-jasperhoward.pdf,application/pdf,0.0975,,,https://draft-president.media.uconn.edu/wp-content/uploads/sites/3778/2024/02/prez-mhogan-msg-community-jasperhoward.pdf,3/15/2022 11:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
ilec6t/ajWaDkLNvySugue+y5E+aECLtIJrOY0n6Ndc=,prez-mhogan-msg-honoring-jasperhoward.pdf,application/pdf,0.0967649,2/18/2024 19:16,,,3/15/2022 11:33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
bOH7JH+aLDAEFwvMbco2o/NOoyXdEtFaJ1pXzGtmo0g=,prez-mhogan-msg-honoring-jasperhoward.pdf,application/pdf,0.0967649,,,https://draft-president.media.uconn.edu/wp-content/uploads/sites/3778/2024/02/prez-mhogan-msg-honoring-jasperhoward.pdf,3/15/2022 11:33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
H4LRm0siF80HZg5tEa0XAEC7PDZyRQ6EoOIrTyjb04Q=,recommendations-chart,application/pdf,0.519976284,,,https://studentaffairs.uconn.edu/task-force-combating-sexual-violence-supporting-our-students/recommendations-chart/,3/6/2023 12:27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
jtgc9RrRNHQLJpcCbuDqhDXx6LyMdJXkMMb0GXrlSl4=,sotu20120405.pdf,application/pdf,0.981,2/18/2024 19:23,,,9/11/2019 1:46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
y/3xG0/kZr4XKEOyNwQ1x56lJrMWc5T9VBHsXv+cIhs=,sotu20120405.pdf,application/pdf,0.981,,,https://draft-president.media.uconn.edu/wp-content/uploads/sites/3778/2024/02/sotu20120405.pdf,9/11/2019 1:46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
zUD+CzRfQ2RB7Jp8uaR4ZPcfG5QW/0wMGRP5Q5r6raY=,sotu20130404.pdf,application/pdf,0.5171625,2/18/2024 19:01,,,3/15/2022 11:35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
908ieCoZw9RAOgBccNxcXiPTTS1c1fdxacRGhveeUNo=,sotu20130404.pdf,application/pdf,0.5171625,,,https://draft-president.media.uconn.edu/wp-content/uploads/sites/3778/2024/02/sotu20130404.pdf,3/15/2022 11:35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
